Date,open,high,low,close,volume,sma_20,sma_50,sma_200,macd,macd_signal,macd_hist,adx,adx_pos,adx_neg,cci,aroon_up,aroon_down,rsi_14,rsi_7,stoch_k,stoch_d,roc_10,roc_30,williams,awesome,bb_width,bb_pct,atr,atr_pct,hv_20,hv_60,hv_90,obv,mfi,vol_ratio,cmf,returns_1d,returns_5d,returns_20d,returns_60d,gap,candle_body,above_sma20,above_sma50,above_sma200,price_sma20_pct,price_sma50_pct,52w_pct,golden_cross,death_cross,target_6mo,target_1yr,future_126,future_252,ticker
2021-03-04,80.2300033569336,81.80999755859375,76.77999877929688,77.75,60549400,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,60549400,,,,,,,,,-0.03091117104743779,0,0,0,,,,0,0,1,1,0.41466235194558854,0.440257277902683,AMD
2021-03-05,79.0,79.4800033569336,74.19999694824219,78.5199966430664,58548900,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,119098300,,,,0.009903493801497243,,,,0.01607717041779965,-0.006075991859841996,0,0,0,,,,0,0,1,1,0.39072849741244786,0.3806674515654398,AMD
2021-03-08,78.02999877929688,79.0,73.86000061035156,73.95999908447266,54563900,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,64534400,,,,-0.05807434734520478,,,,-0.006240421353947668,-0.05215942276615698,0,0,0,,,,0,0,1,1,0.4862087551326404,0.39196860766126984,AMD
2021-03-09,76.7300033569336,79.22000122070312,75.7699966430664,78.52999877929688,45088300,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,109622700,,,,0.061790153480189236,,,,0.0374527353530623,0.023458821107651736,0,0,0,,,,0,0,1,1,0.3899147233229614,0.343817654650443,AMD
2021-03-10,79.75,80.04000091552734,77.41000366210938,77.5199966430664,45416600,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,64206100,,,,-0.012861354284099846,,,,0.015535479939536462,-0.027962424538001646,0,0,0,,,,0,0,1,1,0.3695820790317521,0.4325336411336185,AMD
2021-03-11,79.4000015258789,81.88999938964844,79.37000274658203,81.2300033569336,43583700,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,107789800,,,,0.04785870581173479,0.04475888561972474,,,0.024251870023221947,0.02304788155999198,0,0,0,,,,0,0,1,1,0.3067831729545065,0.310599466759538,AMD
2021-03-12,79.7300033569336,81.19000244140625,79.2300033569336,81.05000305175781,32938000,,,,,,,0.0,0.0,0.0,,,,,65.46679406491262,,,,,,,,,0.0,0.0,,,,74851800,,,,-0.0022159337404534796,0.03222117316423523,,,-0.018466083195766574,0.016555871556888264,0,0,0,,,,0,0,1,1,0.29796413309278247,0.286736545203196,AMD
2021-03-15,81.91000366210938,83.38999938964844,81.19999694824219,82.5,39086800,,,,,,,0.0,0.0,0.0,,,,,70.55142751777232,,,,,,,,,0.0,0.0,,,,113938600,,,,0.017890152913581314,0.11546783425150497,,,0.010610741245645148,0.007202982682277031,0,0,0,,,,0,0,1,1,0.27030306729403386,0.2393939393939395,AMD
2021-03-16,83.66000366210938,84.75,82.26000213623047,82.75,42971600,,,,,,,0.0,0.0,0.0,,,,,71.39852026727651,,,,,,,,,0.0,0.0,,,,156910200,,,,0.003030303030302939,0.05373744156756133,,,0.014060650449640173,-0.010877404043321232,0,0,0,,,,0,0,1,1,0.2777039680596205,0.3212084813420504,AMD
2021-03-17,81.75,83.25,80.41000366210938,82.62999725341797,43320600,,,,,,,0.0,0.0,0.0,,,,,70.26660567373253,,,,,,,,,0.0,0.0,,,,113589600,,,,-0.0014501842487254502,0.06591848338023132,,,-0.012084592144869068,0.0107644923964184,0,0,0,,,,0,0,1,1,0.2779862275712828,0.3962242113206629,AMD
