Date,open,high,low,close,volume,sma_20,sma_50,sma_200,macd,macd_signal,macd_hist,adx,adx_pos,adx_neg,cci,aroon_up,aroon_down,rsi_14,rsi_7,stoch_k,stoch_d,roc_10,roc_30,williams,awesome,bb_width,bb_pct,atr,atr_pct,hv_20,hv_60,hv_90,obv,mfi,vol_ratio,cmf,returns_1d,returns_5d,returns_20d,returns_60d,gap,candle_body,above_sma20,above_sma50,above_sma200,price_sma20_pct,price_sma50_pct,52w_pct,golden_cross,death_cross,target_6mo,target_1yr,future_126,future_252,ticker
2021-03-04,84.87446104368233,87.35930891454768,83.74572536786383,84.85822296142578,22994200,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,22994200,,,,,,,,,-0.00019131882614254215,0,0,0,,,,0,0,0,1,-0.060404564174522446,0.5676419867158005,CVX
2021-03-05,86.85584968906441,88.61797605780724,86.19809887754687,88.51241302490234,23638200,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,46632400,,,,0.04306229774735737,,,,0.02354075607408321,0.019072559208725665,0,0,0,,,,0,0,0,1,-0.08037133822103504,0.5263005237512841,CVX
2021-03-08,89.21074674148134,89.67360945889601,87.74907174155304,89.12142181396484,18033600,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,64666000,,,,0.0068804901849321976,,,,0.007889669852008662,-0.0010012798993191785,0,0,0,,,,0,0,0,1,-0.08871229739987496,0.5482614426465222,CVX
2021-03-09,88.56924128376605,89.88474888937574,87.60291127866766,88.91841888427734,19010700,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,45655300,,,,-0.0022778241813876665,,,,-0.00619582272088569,0.003942425106574278,0,0,0,,,,0,0,0,1,-0.09066013197233913,0.6331014529312815,CVX
2021-03-10,89.48685861145158,90.95665609628794,89.08083837057316,90.43695068359376,17389900,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,63045200,,,,0.01707780928147984,,,,0.006392823155207456,0.01061711280152127,0,0,0,,,,0,0,0,1,-0.11210070870387723,0.5655686064631686,CVX
2021-03-11,90.66429399236492,91.39513144709572,90.04714167555055,90.29075622558594,10989500,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,52055700,,,,-0.0016165345790937202,0.0640189374060971,,,0.002513832090204281,-0.0041200096567929724,0,0,0,,,,0,0,0,1,-0.11426149955342768,0.6110155062406049,CVX
2021-03-12,90.65619702390016,91.51695793434529,89.90912128293354,90.59123229980467,10930300,,,,,,,0.0,0.0,0.0,,,,,93.13714668410509,,,,,,,,,0.0,0.0,,,,62986000,,,,0.0033278719414866487,0.02348618915538392,,,0.004047377755892818,-0.000716605441519299,0,0,0,,,,0,0,0,1,-0.11655558619212059,0.6064237634342136,CVX
2021-03-15,90.56686124118158,90.87544054602634,88.42307516554256,89.52745056152344,10488000,,,,,,,0.0,0.0,0.0,,,,,69.68960398454644,,,,,,,,,0.0,0.0,,,,52498000,,,,-0.011742656670799323,0.004555905183000197,,,-0.00026902226632888505,-0.011476721898075899,0,0,0,,,,0,0,0,1,-0.08837856645789843,0.5857535811793932,CVX
2021-03-16,88.13072772011363,88.41494056976038,86.95327183070192,87.40801239013672,11698400,,,,,,,0.0,0.0,0.0,,,,,43.96321388030161,,,,,,,,,0.0,0.0,,,,40799600,,,,-0.023673612485259343,-0.016986429955601623,,,-0.015601056800275797,-0.008200492026616558,0,0,0,,,,0,0,0,1,-0.08314335060147549,0.5419811721359202,CVX
2021-03-17,87.05885093273344,88.15510423859646,86.5635057908719,87.72472381591797,9168600,,,,,,,0.0,0.0,0.0,,,,,47.351548005367256,,,,,,,,,0.0,0.0,,,,49968200,,,,0.003623368351720835,-0.02999025118797849,,,-0.0039946161438935675,0.007648537466815132,0,0,0,,,,0,0,0,1,-0.06708096141544961,0.5308809902024263,CVX
2021-03-18,86.89644061378232,87.3186988748004,84.21670494900482,84.54964447021484,13246600,,,,,,,0.0,0.0,0.0,,,,,27.736157821158542,,,-0.3636400580191372,,,,,,0.0,0.0,,,,36721600,,,,-0.036193665908435646,-0.06358471227140106,,,-0.009441844511979124,-0.027006815549223434,0,0,0,,,,0,0,0,1,-0.04111182627899379,0.6158649121361663,CVX
